date,atm_id,location_type,day_of_week,is_weekend,month,is_month_end,quarter,predicted_cash
2025-06-11,ATM_010,Urban,2,0,6,0,2,9248.624
2025-06-11,ATM_010,Rural,2,0,6,0,2,5553.859
2025-06-11,ATM_010,Suburban,2,0,6,0,2,7510.804
2025-06-11,ATM_011,Urban,2,0,6,0,2,9238.723
2025-06-11,ATM_011,Rural,2,0,6,0,2,5658.211
2025-06-11,ATM_011,Suburban,2,0,6,0,2,7548.002
2025-06-11,ATM_012,Urban,2,0,6,0,2,9285.016
2025-06-11,ATM_012,Rural,2,0,6,0,2,5562.313
2025-06-11,ATM_012,Suburban,2,0,6,0,2,7575.786
2025-06-11,ATM_013,Urban,2,0,6,0,2,9238.723
2025-06-11,ATM_013,Rural,2,0,6,0,2,5595.838
2025-06-11,ATM_013,Suburban,2,0,6,0,2,7537.0376
2025-06-11,ATM_014,Urban,2,0,6,0,2,9268.568
2025-06-11,ATM_014,Rural,2,0,6,0,2,5556.12
2025-06-11,ATM_014,Suburban,2,0,6,0,2,7713.865
2025-06-11,ATM_015,Urban,2,0,6,0,2,9238.723
2025-06-11,ATM_015,Rural,2,0,6,0,2,5565.632
2025-06-11,ATM_015,Suburban,2,0,6,0,2,7531.3896
2025-06-11,ATM_016,Urban,2,0,6,0,2,9238.723
2025-06-11,ATM_016,Rural,2,0,6,0,2,5791.8276
2025-06-11,ATM_016,Suburban,2,0,6,0,2,7548.5
2025-06-11,ATM_017,Urban,2,0,6,0,2,9249.866
2025-06-11,ATM_017,Rural,2,0,6,0,2,5615.471
2025-06-11,ATM_017,Suburban,2,0,6,0,2,7857.56
2025-06-11,ATM_018,Urban,2,0,6,0,2,9364.12
2025-06-11,ATM_018,Rural,2,0,6,0,2,5583.073
2025-06-11,ATM_018,Suburban,2,0,6,0,2,7563.9907
2025-06-11,ATM_019,Urban,2,0,6,0,2,8952.077
2025-06-11,ATM_019,Rural,2,0,6,0,2,5556.12
2025-06-11,ATM_019,Suburban,2,0,6,0,2,7591.4136
2025-06-11,ATM_020,Urban,2,0,6,0,2,9238.723
2025-06-11,ATM_020,Rural,2,0,6,0,2,5643.1357
2025-06-11,ATM_020,Suburban,2,0,6,0,2,7537.0376
2025-06-12,ATM_001,Urban,3,0,6,0,2,8697.272
2025-06-12,ATM_001,Rural,3,0,6,0,2,5522.4097
2025-06-12,ATM_001,Suburban,3,0,6,0,2,7615.2944
2025-06-12,ATM_002,Urban,3,0,6,0,2,8959.991
2025-06-12,ATM_002,Rural,3,0,6,0,2,5335.1147
2025-06-12,ATM_002,Suburban,3,0,6,0,2,7685.3574
2025-06-12,ATM_003,Urban,3,0,6,0,2,8945.206
2025-06-12,ATM_003,Rural,3,0,6,0,2,5549.3984
2025-06-12,ATM_003,Suburban,3,0,6,0,2,7496.01
2025-06-12,ATM_004,Urban,3,0,6,0,2,9017.515
2025-06-12,ATM_004,Rural,3,0,6,0,2,5571.9795
2025-06-12,ATM_004,Suburban,3,0,6,0,2,7679.2144
2025-06-12,ATM_005,Urban,3,0,6,0,2,8959.991
2025-06-12,ATM_005,Rural,3,0,6,0,2,5507.5464
2025-06-12,ATM_005,Suburban,3,0,6,0,2,7672.9526
2025-06-12,ATM_006,Urban,3,0,6,0,2,9305.433
2025-06-12,ATM_006,Rural,3,0,6,0,2,5603.46
2025-06-12,ATM_006,Suburban,3,0,6,0,2,7886.5166
2025-06-12,ATM_007,Urban,3,0,6,0,2,8830.36
2025-06-12,ATM_007,Rural,3,0,6,0,2,5542.3887
2025-06-12,ATM_007,Suburban,3,0,6,0,2,7716.8057
2025-06-12,ATM_008,Urban,3,0,6,0,2,9069.802
2025-06-12,ATM_008,Rural,3,0,6,0,2,6115.727
2025-06-12,ATM_008,Suburban,3,0,6,0,2,7801.53
2025-06-12,ATM_009,Urban,3,0,6,0,2,8959.991
2025-06-12,ATM_009,Rural,3,0,6,0,2,5307.577
2025-06-12,ATM_009,Suburban,3,0,6,0,2,7682.515
2025-06-12,ATM_010,Urban,3,0,6,0,2,8977.175
2025-06-12,ATM_010,Rural,3,0,6,0,2,5547.4097
2025-06-12,ATM_010,Suburban,3,0,6,0,2,7655.4434
2025-06-12,ATM_011,Urban,3,0,6,0,2,8959.991
2025-06-12,ATM_011,Rural,3,0,6,0,2,5553.364
2025-06-12,ATM_011,Suburban,3,0,6,0,2,7683.469
2025-06-12,ATM_012,Urban,3,0,6,0,2,8851.592
2025-06-12,ATM_012,Rural,3,0,6,0,2,5548.5815
2025-06-12,ATM_012,Suburban,3,0,6,0,2,7674.802
2025-06-12,ATM_013,Urban,3,0,6,0,2,8959.991
2025-06-12,ATM_013,Rural,3,0,6,0,2,5461.694
2025-06-12,ATM_013,Suburban,3,0,6,0,2,7691.7188
2025-06-12,ATM_014,Urban,3,0,6,0,2,8968.332
2025-06-12,ATM_014,Rural,3,0,6,0,2,5542.3887
2025-06-12,ATM_014,Suburban,3,0,6,0,2,7836.2773
2025-06-12,ATM_015,Urban,3,0,6,0,2,8968.829
2025-06-12,ATM_015,Rural,3,0,6,0,2,5555.0073
2025-06-12,ATM_015,Suburban,3,0,6,0,2,7818.6577
2025-06-12,ATM_016,Urban,3,0,6,0,2,8959.991
2025-06-12,ATM_016,Rural,3,0,6,0,2,5678.4053
2025-06-12,ATM_016,Suburban,3,0,6,0,2,7703.181
2025-06-12,ATM_017,Urban,3,0,6,0,2,8988.199
2025-06-12,ATM_017,Rural,3,0,6,0,2,5609.022
2025-06-12,ATM_017,Suburban,3,0,6,0,2,7959.956
2025-06-12,ATM_018,Urban,3,0,6,0,2,8977.055
2025-06-12,ATM_018,Rural,3,0,6,0,2,5509.791
2025-06-12,ATM_018,Suburban,3,0,6,0,2,7659.121
2025-06-12,ATM_019,Urban,3,0,6,0,2,9285.738
2025-06-12,ATM_019,Rural,3,0,6,0,2,5542.3887
2025-06-12,ATM_019,Suburban,3,0,6,0,2,7777.8545
2025-06-12,ATM_020,Urban,3,0,6,0,2,8959.991
2025-06-12,ATM_020,Rural,3,0,6,0,2,5458.7563
2025-06-12,ATM_020,Suburban,3,0,6,0,2,7691.7188
